portfolio_id,desk_id,office_id_OFF00001001,office_id_OFF00001002,pf_category_A,pf_category_B,pf_category_C,pf_category_D,sold,country_code_M,country_code_N,country_code_T,country_code_U,country_code_Z,euribor_rate,currency_CHF,currency_EUR,currency_GBP,currency_JPY,currency_USD,libor_rate,bought,indicator_code,type_A,type_B,type_C,type_D,type_E,type_F,type_H,hedge_value,status,return,df1,df2
PF00015382,,0,1,0,0,1,0,58146000,1,0,0,0,0,-0.00131,1,0,0,0,0,-0.493136364,57953455.98,1,0,0,0,0,1,0,0,0,1,0.01572,0,91
PF00015384,,0,1,0,0,1,0,164791000,1,0,0,0,0,-0.00131,1,0,0,0,0,-0.493136364,164758957.3,1,0,0,0,0,1,0,0,0,1,0.012,0,7
PF00015386,,0,1,0,0,1,0,55000,1,0,0,0,0,-0.00131,1,0,0,0,0,-0.493136364,54993.64444,1,0,0,0,0,1,0,0,0,1,0.01248,-3,7
PF00015569,,0,1,0,0,1,0,28952000,1,0,0,0,0,-0.00121,1,0,0,0,0,-0.494028571,28944963.06,1,0,0,0,0,1,0,0,0,1,0.015,0,7
PF00015570,,0,1,0,0,1,0,12100000,1,0,0,0,0,-0.00121,1,0,0,0,0,-0.494028571,12097059.03,1,0,0,0,0,1,0,0,0,1,0.015,0,7
PF00015571,,0,1,0,0,1,0,3157000,1,0,0,0,0,-0.00121,1,0,0,0,0,-0.494028571,3153351.911,1,0,0,0,0,1,0,0,0,1,0.0156,0,32
PF00013313,,0,1,0,0,1,0,29557000,1,0,0,0,0,-0.00113,1,0,0,0,0,-0.568227273,29549643.59,1,0,0,0,0,1,0,0,0,1,0.00336,0,32
PF00013314,,0,1,0,0,1,0,98824000,1,0,0,0,0,-0.00113,1,0,0,0,0,-0.568227273,98770415.43,1,0,0,0,0,1,0,0,0,1,0.00384,0,61
PF00013316,,0,1,0,0,1,0,124729000,1,0,0,0,0,-0.00113,1,0,0,0,0,-0.568227273,124724392,1,0,0,0,0,1,0,0,0,1,0.00228,0,7
PF00013317,,0,1,0,0,1,0,5.50E+07,1,0,0,0,0,-0.00113,1,0,0,0,0,-0.568227273,54997968.06,1,0,0,0,0,1,0,0,0,1,0.00228,0,7
PF00013325,,0,1,0,1,0,0,158928000,0,1,0,0,0,-0.00113,0,0,1,0,0,1.031740455,158911847.6,1,0,0,1,0,0,0,0,0,1,0.00636,-2,9
PF00013814,,0,1,0,1,0,0,38291000,0,1,0,0,0,-0.0027,0,0,1,0,0,0.922458261,38287181.77,1,0,0,1,0,0,0,0,0,1,0.00624,0,7
PF00013818,,1,0,1,0,0,0,4.40E+07,0,0,1,0,0,-0.0027,0,0,0,0,1,1.109958696,44002652.38,1,1,0,0,0,0,0,0,0,1,-0.00084,-12,37
PF00013819,,0,1,0,1,0,0,3.30E+07,0,0,0,1,0,-0.0027,0,0,0,1,0,0.095083043,33022749,1,0,0,0,0,0,1,0,0,1,-0.0096,-6,37
PF00013862,,0,1,0,0,1,0,166441000,1,0,0,0,0,-0.00335,1,0,0,0,0,-0.532171429,166426436.4,1,0,0,0,0,1,0,0,0,1,0.0054,0,7
PF00013863,,0,1,0,0,1,0,82258000,1,0,0,0,0,-0.00335,1,0,0,0,0,-0.532171429,82250802.43,1,0,0,0,0,1,0,0,0,1,0.0054,0,7
PF00013865,,0,1,0,0,1,0,6.60E+07,1,0,0,0,0,-0.00335,1,0,0,0,0,-0.532171429,65994225,1,0,0,0,0,1,0,0,0,1,0.0054,0,7
PF00015068,,1,0,1,0,0,0,24200000,0,0,1,0,0,-0.00161,0,0,0,0,1,1.806910435,24218567.57,1,1,0,0,0,0,0,0,0,1,-0.0036,0,92
PF00015069,,0,1,0,0,1,0,40007000,1,0,0,0,0,-0.00161,1,0,0,0,0,-0.502608696,39973927.55,1,0,0,0,0,1,0,0,0,1,0.01152,0,31
PF00015070,,0,1,0,0,1,0,49500000,1,0,0,0,0,-0.00161,1,0,0,0,0,-0.502608696,49348750,1,0,0,0,0,1,0,0,0,1,0.015,0,88
PF00015071,,0,1,0,0,1,0,45738000,1,0,0,0,0,-0.00161,1,0,0,0,0,-0.502608696,45593480.63,1,0,0,0,0,1,0,0,0,1,0.015,0,91
PF00015073,,1,0,1,0,0,0,2.20E+07,0,0,1,0,0,-0.00161,0,0,0,0,1,1.806910435,22016879.61,1,1,0,0,0,0,0,0,0,1,-0.0036,0,92
PF00015074,,1,0,1,0,0,0,1.10E+07,0,0,1,0,0,-0.00161,0,0,0,0,1,1.806910435,11003958.37,1,1,0,0,0,0,0,0,0,1,-0.00444,0,35
PF00015076,,0,1,0,0,1,0,30437000,1,0,0,0,0,-0.00161,1,0,0,0,0,-0.502608696,30339770.69,1,0,0,0,0,1,0,0,0,1,0.015,0,92
PF00015097,,1,0,1,0,0,0,1.65E+08,0,0,1,0,0,-0.00161,0,0,0,0,1,1.806910435,165126597.1,1,1,0,0,0,0,0,0,0,1,-0.0036,0,92
PF00015100,,1,0,1,0,0,0,84150000,0,0,1,0,0,-0.00161,0,0,0,0,1,1.806910435,84195184.75,1,1,0,0,0,0,0,0,0,1,-0.00252,-1,94
PF00015101,,0,1,0,1,0,0,4.40E+07,0,0,1,0,0,-0.00161,0,0,0,0,1,1.806910435,44010171.24,1,0,1,0,0,0,0,0,0,1,-0.00312,-1,34
PF00015107,,0,1,0,0,1,0,73315000,1,0,0,0,0,-0.00161,1,0,0,0,0,-0.502608696,73300886.86,1,0,0,0,0,1,0,0,0,1,0.01188,0,7
PF00015108,,0,1,0,0,1,0,10912000,1,0,0,0,0,-0.00161,1,0,0,0,0,-0.502608696,10909899.44,1,0,0,0,0,1,0,0,0,1,0.01188,0,7
PF00015110,,0,1,0,1,0,0,3.30E+07,0,0,0,1,0,-0.00161,0,0,0,1,0,0.134590435,33020757.21,1,0,0,0,0,0,1,0,0,1,-0.00876,-4,35
PF00015111,,0,1,0,1,0,0,3.30E+07,0,0,1,0,0,-0.00161,0,0,0,0,1,1.806910435,33007389.99,1,0,1,0,0,0,0,0,0,1,-0.00312,-4,35
PF00015625,,0,1,0,0,1,0,5126000,1,0,0,0,0,-0.00111,1,0,0,0,0,-0.481269565,5125288.056,1,0,0,0,0,1,0,0,0,1,0.015,0,4
PF00015626,,0,1,0,0,1,0,50171000,1,0,0,0,0,-0.00111,1,0,0,0,0,-0.481269565,50164031.81,1,0,0,0,0,1,0,0,0,1,0.015,0,4
PF00013621,,0,1,0,0,1,0,16621000,1,0,0,0,0,-0.0021,1,0,0,0,0,-0.580104762,16619577.98,1,0,0,0,0,1,0,0,0,1,0.00528,0,7
PF00013622,,0,1,0,0,1,0,64900000,1,0,0,0,0,-0.0021,1,0,0,0,0,-0.580104762,64894321.25,1,0,0,0,0,1,0,0,0,1,0.0054,0,7
PF00013623,,0,1,0,0,1,0,22198000,1,0,0,0,0,-0.0021,1,0,0,0,0,-0.580104762,22160263.4,1,0,0,0,0,1,0,0,0,1,0.00816,0,90
PF00013630,,0,1,0,1,0,0,86900000,0,0,1,0,0,-0.0021,0,0,0,0,1,1.098504762,86898877.56,1,0,1,0,0,0,0,0,0,1,0.00018,-1,35
PF00013631,,0,1,0,1,0,0,283800000,0,0,1,0,0,-0.0021,0,0,0,0,1,1.098504762,283796334.3,1,0,1,0,0,0,0,0,0,1,0.00018,-1,35
PF00013633,,0,1,0,0,1,0,2200000,1,0,0,0,0,-0.0021,1,0,0,0,0,-0.580104762,2199780,1,0,0,0,0,1,0,0,0,1,0.0054,0,11
PF00013640,,1,0,1,0,0,0,18920000,0,0,1,0,0,-0.0021,0,0,0,0,1,1.098504762,18919831.82,1,1,0,0,0,0,0,0,0,1,0.00012,-2,34
PF00013641,,0,1,0,1,0,0,4.40E+07,0,0,1,0,0,-0.0021,0,0,0,0,1,1.098504762,43999608.89,1,0,1,0,0,0,0,0,0,1,0.00012,-2,34
PF00013643,,0,1,0,1,0,0,95942000,0,1,0,0,0,-0.0021,0,0,1,0,0,0.979633333,95932249.08,1,0,0,1,0,0,0,0,0,1,0.00636,0,7
PF00013644,,0,1,0,0,1,0,9603000,1,0,0,0,0,-0.0021,1,0,0,0,0,-0.580104762,9602159.738,1,0,0,0,0,1,0,0,0,1,0.0054,0,7
PF00013646,,0,1,0,0,1,0,13464000,1,0,0,0,0,-0.0021,1,0,0,0,0,-0.580104762,13462821.9,1,0,0,0,0,1,0,0,0,1,0.0054,0,7
PF00013648,,0,1,0,0,1,0,66033000,1,0,0,0,0,-0.0021,1,0,0,0,0,-0.580104762,66027222.11,1,0,0,0,0,1,0,0,0,1,0.0054,0,7
PF00013649,,0,1,0,1,0,0,3.30E+07,0,0,1,0,0,-0.0021,0,0,0,0,1,1.098504762,32999715.84,1,0,1,0,0,0,0,0,0,1,0.00012,-4,35
PF00013653,,1,0,1,0,0,0,37400000,0,0,1,0,0,-0.0021,0,0,0,0,1,1.098504762,37398109.32,1,1,0,0,0,0,0,0,0,1,0.00024,-2,93
PF00013654,,0,1,0,0,1,0,92301000,1,0,0,0,0,-0.0021,1,0,0,0,0,-0.580104762,92292923.66,1,0,0,0,0,1,0,0,0,1,0.0054,0,7
PF00013656,,0,1,0,1,0,0,12716000,0,1,0,0,0,-0.0021,0,0,1,0,0,0.979633333,12714707.63,1,0,0,1,0,0,0,0,0,1,0.00636,0,7
PF00013670,,0,1,0,1,0,0,2.20E+07,0,0,1,0,0,-0.0021,0,0,0,0,1,1.098504762,21999816.67,1,0,1,0,0,0,0,0,0,1,6.00E-05,-1,64
PF00013675,,0,1,0,1,0,0,108702000,0,1,0,0,0,-0.00232,0,0,1,0,0,0.999211429,108690952.2,1,0,0,1,0,0,0,0,0,1,0.00636,-2,9
PF00013678,,0,1,0,0,1,0,54912000,1,0,0,0,0,-0.00232,1,0,0,0,0,-0.643019048,54907195.2,1,0,0,0,0,1,0,0,0,1,0.0054,0,7
PF00013695,,0,1,0,1,0,0,84920000,0,1,0,0,0,-0.00232,0,0,1,0,0,0.999211429,84911369.28,1,0,0,1,0,0,0,0,0,1,0.00636,-2,9
PF00013701,,0,1,0,1,0,0,283800000,0,0,1,0,0,-0.00232,0,0,0,0,1,1.140769048,283800000,1,0,1,0,0,0,0,0,0,1,0,-2,31
PF00013705,,1,0,1,0,0,0,173569000,0,0,1,0,0,-0.00232,0,0,0,0,1,1.140769048,173566830.4,1,1,0,0,0,0,0,0,0,1,6.00E-05,0,90
PF00013706,,0,1,0,0,1,0,16445000,1,0,0,0,0,-0.00232,1,0,0,0,0,-0.643019048,16443766.63,1,0,0,0,0,1,0,0,0,1,0.0054,0,6
PF00013708,,0,1,0,0,1,0,19547000,1,0,0,0,0,-0.00232,1,0,0,0,0,-0.643019048,19545289.64,1,0,0,0,0,1,0,0,0,1,0.0054,0,7
PF00013709,,0,1,0,0,1,0,1078000,1,0,0,0,0,-0.00232,1,0,0,0,0,-0.643019048,1077905.675,1,0,0,0,0,1,0,0,0,1,0.0054,0,7
PF00013710,,0,1,0,0,1,0,2.20E+07,1,0,0,0,0,-0.00232,1,0,0,0,0,-0.643019048,21998075,1,0,0,0,0,1,0,0,0,1,0.0054,0,7
PF00013769,,0,1,0,1,0,0,123376000,0,1,0,0,0,-0.0027,0,0,1,0,0,0.922458261,123363697.4,1,0,0,1,0,0,0,0,0,1,0.00624,-2,9
PF00013770,,0,1,0,1,0,0,12100000,0,0,1,0,0,-0.0027,0,0,0,0,1,1.109958696,12100927.74,1,0,1,0,0,0,0,0,0,1,-0.00036,-2,94
PF00013772,,0,1,0,1,0,0,4.40E+07,0,0,1,0,0,-0.0027,0,0,0,0,1,1.109958696,44003373.59,1,0,1,0,0,0,0,0,0,1,-0.00036,-1,93
PF00012479,,0,1,0,1,0,0,3.30E+07,0,0,1,0,0,0.00016,0,0,0,0,1,0.593886364,32997277.72,1,0,1,0,0,0,0,0,0,1,0.00108,-2,35
PF00014448,,0,1,0,0,1,0,1.10E+08,1,0,0,0,0,-0.00372,1,0,0,0,0,-0.484519545,109989305.6,1,0,0,0,0,1,0,0,0,1,0.006,0,7
PF00014449,,0,1,0,0,1,0,20691000,1,0,0,0,0,-0.00372,1,0,0,0,0,-0.484519545,20688988.38,1,0,0,0,0,1,0,0,0,1,0.006,0,7
PF00014456,,0,1,0,0,1,0,22407000,1,0,0,0,0,-0.00372,1,0,0,0,0,-0.484519545,22393300.61,1,0,0,0,0,1,0,0,0,1,0.00852,0,33
PF00014458,,0,1,0,0,1,0,14443000,1,0,0,0,0,-0.00372,1,0,0,0,0,-0.484519545,14434169.71,1,0,0,0,0,1,0,0,0,1,0.00852,-2,33
PF00014462,,0,1,0,0,1,0,627000,1,0,0,0,0,-0.00372,1,0,0,0,0,-0.484519545,626616.6592,1,0,0,0,0,1,0,0,0,1,0.00852,0,33
PF00014463,,0,1,0,0,1,0,110000,1,0,0,0,0,-0.00372,1,0,0,0,0,-0.484519545,109932.7472,1,0,0,0,0,1,0,0,0,1,0.00852,0,33
PF00014597,,0,1,0,0,1,0,54714000,1,0,0,0,0,-0.00374,1,0,0,0,0,-0.494990909,54563992.45,1,0,0,0,0,1,0,0,0,1,0.0126,0,94
PF00014598,,0,1,0,0,1,0,38500000,1,0,0,0,0,-0.00374,1,0,0,0,0,-0.494990909,38398937.5,1,0,0,0,0,1,0,0,0,1,0.0126,0,90
PF00014599,,0,1,0,1,0,0,1.10E+07,0,0,1,0,0,-0.00374,0,0,0,0,1,1.602965,11002017.04,1,0,1,0,0,0,0,0,0,1,-0.00264,0,33
PF00014600,,0,1,0,0,1,0,79442000,1,0,0,0,0,-0.00374,1,0,0,0,0,-0.494990909,79224196.52,1,0,0,0,0,1,0,0,0,1,0.0126,0,94
PF00014601,,0,1,0,0,1,0,50600000,1,0,0,0,0,-0.00374,1,0,0,0,0,-0.494990909,50592972.22,1,0,0,0,0,1,0,0,0,1,0.006,0,10
PF00014602,,0,1,0,0,1,0,11418000,1,0,0,0,0,-0.00374,1,0,0,0,0,-0.494990909,11416414.17,1,0,0,0,0,1,0,0,0,1,0.006,0,10
PF00014603,,0,1,0,0,1,0,47751000,1,0,0,0,0,-0.00374,1,0,0,0,0,-0.494990909,47617297.2,1,0,0,0,0,1,0,0,0,1,0.0126,0,96
PF00014605,,0,1,0,1,0,0,2.20E+07,0,0,1,0,0,-0.00374,0,0,0,0,1,1.602965,22007831.12,1,0,1,0,0,0,0,0,0,1,-0.00252,-1,63
PF00015417,,1,0,1,0,0,0,15950000,0,0,1,0,0,-0.00131,0,0,0,0,1,1.732257727,15960196.79,1,1,0,0,0,0,0,0,0,1,-0.003,-2,94
PF00015418,,0,1,0,0,1,0,22011000,1,0,0,0,0,-0.00131,1,0,0,0,0,-0.493136364,22005650.1,1,0,0,0,0,1,0,0,0,1,0.015,0,7
PF00015421,,0,1,0,1,0,0,234300000,0,0,1,0,0,-0.00131,0,0,0,0,1,1.732257727,234362496.7,1,0,1,0,0,0,0,0,0,1,-0.0036,-2,34
PF00015486,,0,1,0,1,0,0,12100000,0,0,1,0,0,-0.00121,0,0,0,0,1,1.741088571,12105508.01,1,0,1,0,0,0,0,0,0,1,-0.00312,-4,67
PF00013042,,1,0,1,0,0,0,5.50E+07,0,0,1,0,0,-0.00064,0,0,0,0,1,0.785841304,54990865.41,1,1,0,0,0,0,0,0,0,1,0.00078,0,92
PF00013043,,0,1,0,0,1,0,1.10E+08,1,0,0,0,0,-0.00064,1,0,0,0,0,-0.611869565,109976319.4,1,0,0,0,0,1,0,0,0,1,0.003,0,31
PF00013045,,0,1,0,0,1,0,1056000,1,0,0,0,0,-0.00064,1,0,0,0,0,-0.611869565,1055963.04,1,0,0,0,0,1,0,0,0,1,0.00216,0,7
PF00013054,,0,1,0,1,0,0,2.20E+07,0,0,1,0,0,-0.00064,0,0,0,0,1,0.785841304,21998075.17,1,0,1,0,0,0,0,0,0,1,6.00E-04,-4,67
PF00013057,,0,1,0,0,1,0,33363000,1,0,0,0,0,-0.00064,1,0,0,0,0,-0.611869565,33361999.11,1,0,0,0,0,1,0,0,0,1,0.00216,0,6
PF00013059,,0,1,0,0,1,0,74800000,1,0,0,0,0,-0.00064,1,0,0,0,0,-0.611869565,74797382,1,0,0,0,0,1,0,0,0,1,0.00216,0,7
PF00013061,,0,1,0,0,1,0,15004000,1,0,0,0,0,-0.00064,1,0,0,0,0,-0.611869565,15003474.86,1,0,0,0,0,1,0,0,0,1,0.00216,0,7
PF00013063,,0,1,0,0,1,0,18381000,1,0,0,0,0,-0.00064,1,0,0,0,0,-0.611869565,18380356.67,1,0,0,0,0,1,0,0,0,1,0.00216,0,7
PF00013064,,0,1,0,0,1,0,14641000,1,0,0,0,0,-0.00064,1,0,0,0,0,-0.611869565,14640487.57,1,0,0,0,0,1,0,0,0,1,0.00216,0,7
PF00013750,,0,1,0,0,1,0,91553000,1,0,0,0,0,-0.00232,1,0,0,0,0,-0.643019048,91377981.18,1,0,0,0,0,1,0,0,0,1,0.00888,0,93
PF00013751,,0,1,0,0,1,0,60500000,1,0,0,0,0,-0.0027,1,0,0,0,0,-0.5414,60494706.25,1,0,0,0,0,1,0,0,0,1,0.0054,0,7
PF00013752,,0,1,0,0,1,0,56991000,1,0,0,0,0,-0.0027,1,0,0,0,0,-0.5414,56986013.29,1,0,0,0,0,1,0,0,0,1,0.0054,0,7
PF00013753,,0,1,0,0,1,0,33275000,1,0,0,0,0,-0.0027,1,0,0,0,0,-0.5414,33272088.44,1,0,0,0,0,1,0,0,0,1,0.0054,0,7
PF00013839,,0,1,0,1,0,0,101079000,0,1,0,0,0,-0.00335,0,0,1,0,0,1.011681905,101068920.8,1,0,0,1,0,0,0,0,0,1,0.00624,-2,9
PF00013843,,0,1,0,0,1,0,8712000,1,0,0,0,0,-0.00335,1,0,0,0,0,-0.532171429,8711237.7,1,0,0,0,0,1,0,0,0,1,0.0054,0,7
PF00013844,,0,1,0,0,1,0,30514000,1,0,0,0,0,-0.00335,1,0,0,0,0,-0.532171429,30511330.03,1,0,0,0,0,1,0,0,0,1,0.0054,0,7
PF00013846,,0,1,0,0,1,0,16500000,1,0,0,0,0,-0.00335,1,0,0,0,0,-0.532171429,16469552.92,1,0,0,0,0,1,0,0,0,1,0.00876,0,91
PF00014166,,0,1,0,0,1,0,159401000,1,0,0,0,0,-0.00363,1,0,0,0,0,-0.56072381,159383288.8,1,0,0,0,0,1,0,0,0,1,0.006,0,8
PF00014170,,0,1,0,0,1,0,99660000,1,0,0,0,0,-0.00363,1,0,0,0,0,-0.56072381,99650310.83,1,0,0,0,0,1,0,0,0,1,0.006,0,7
PF00014172,,0,1,0,0,1,0,2.20E+07,1,0,0,0,0,-0.00363,1,0,0,0,0,-0.56072381,21958957.78,1,0,0,0,0,1,0,0,0,1,0.00876,0,92
PF00014249,,1,0,1,0,0,0,2.20E+07,0,0,1,0,0,-0.00363,0,0,0,0,1,1.31707619,22007873.93,1,1,0,0,0,0,0,0,0,1,-0.00168,-4,96
PF00014250,,0,1,0,1,0,0,3.30E+07,0,0,1,0,0,-0.00363,0,0,0,0,1,1.31707619,33011810.89,1,0,1,0,0,0,0,0,0,1,-0.00168,-4,96
PF00014341,,0,1,0,0,1,0,22814000,1,0,0,0,0,-0.00371,1,0,0,0,0,-0.47466087,22801262.18,1,0,0,0,0,1,0,0,0,1,0.00804,0,32
PF00014342,,0,1,0,0,1,0,34353000,1,0,0,0,0,-0.00371,1,0,0,0,0,-0.47466087,34333819.58,1,0,0,0,0,1,0,0,0,1,0.00804,0,32
PF00014344,,0,1,0,0,1,0,484000,1,0,0,0,0,-0.00371,1,0,0,0,0,-0.47466087,483729.7667,1,0,0,0,0,1,0,0,0,1,0.00804,0,32
PF00015449,,1,0,1,0,0,0,76472000,0,0,1,0,0,-0.00131,0,0,0,0,1,1.732257727,76497159.07,1,1,0,0,0,0,0,0,0,1,-0.00444,0,32
PF00015453,,0,1,0,1,0,0,2.20E+07,0,0,1,0,0,-0.00131,0,0,0,0,1,1.732257727,22005684.8,1,0,1,0,0,0,0,0,0,1,-0.0036,-1,32
PF00015455,,0,1,0,0,1,0,14685000,1,0,0,0,0,-0.00131,1,0,0,0,0,-0.493136364,14667900.13,1,0,0,0,0,1,0,0,0,1,0.01572,0,32
PF00015466,,1,0,1,0,0,0,1.54E+08,0,0,1,0,0,-0.00131,0,0,0,0,1,1.732257727,154086159.8,1,1,0,0,0,0,0,0,0,1,-0.00396,0,61
PF00015467,,1,0,1,0,0,0,4.40E+07,0,0,1,0,0,-0.00131,0,0,0,0,1,1.732257727,44012665.87,1,1,0,0,0,0,0,0,0,1,-0.00444,0,28
PF00015506,,0,1,0,0,1,0,423500000,1,0,0,0,0,-0.00121,1,0,0,0,0,-0.494028571,423397066,1,0,0,0,0,1,0,0,0,1,0.015,0,7
PF00015507,,0,1,0,0,1,0,20669000,1,0,0,0,0,-0.00121,1,0,0,0,0,-0.494028571,20663976.28,1,0,0,0,0,1,0,0,0,1,0.015,0,7
PF00015508,,0,1,0,0,1,0,90200000,1,0,0,0,0,-0.00121,1,0,0,0,0,-0.494028571,90178076.39,1,0,0,0,0,1,0,0,0,1,0.015,0,7
PF00015509,,0,1,0,0,1,0,80465000,1,0,0,0,0,-0.00121,1,0,0,0,0,-0.494028571,80174141.38,1,0,0,0,0,1,0,0,0,1,0.01716,0,91
PF00012687,,0,1,0,0,1,0,24200000,1,0,0,0,0,-0.00017,1,0,0,0,0,-0.559409091,24199139.56,1,0,0,0,0,1,0,0,0,1,0.00192,0,8
PF00012696,,0,1,0,0,1,0,15554000,1,0,0,0,0,-0.00017,1,0,0,0,0,-0.559409091,15547571.01,1,0,0,0,0,1,0,0,0,1,0.00288,0,62
PF00012699,,0,1,0,0,1,0,8679000,1,0,0,0,0,-0.00017,1,0,0,0,0,-0.559409091,8677481.175,1,0,0,0,0,1,0,0,0,1,0.00252,0,30
PF00012700,,0,1,0,0,1,0,82940000,1,0,0,0,0,-0.00017,1,0,0,0,0,-0.559409091,82925485.5,1,0,0,0,0,1,0,0,0,1,0.00252,0,30
PF00012705,,0,1,0,1,0,0,5500000,0,0,1,0,0,-0.00017,0,0,0,0,1,0.633586364,5499780.009,1,0,1,0,0,0,0,0,0,1,0.00072,-4,28
PF00012706,,0,1,0,1,0,0,7.70E+07,0,1,0,0,0,-0.00017,0,0,1,0,0,0.888638636,76991731.3,1,0,0,1,0,0,0,0,0,1,0.00672,-4,11
PF00012707,,0,1,0,0,1,0,16500000,1,0,0,0,0,-0.00017,1,0,0,0,0,-0.559409091,16499518.75,1,0,0,0,0,1,0,0,0,1,0.0018,0,7
PF00012708,,0,1,0,0,1,0,46409000,1,0,0,0,0,-0.00017,1,0,0,0,0,-0.559409091,46407646.4,1,0,0,0,0,1,0,0,0,1,0.0018,0,7
PF00012711,,0,1,0,0,1,0,847000,1,0,0,0,0,-0.00017,1,0,0,0,0,-0.559409091,846975.2958,1,0,0,0,0,1,0,0,0,1,0.0018,0,7
PF00012712,,0,1,0,0,1,0,13937000,1,0,0,0,0,-0.00017,1,0,0,0,0,-0.559409091,13936593.5,1,0,0,0,0,1,0,0,0,1,0.0018,0,7
PF00012726,,0,1,0,0,1,0,27500000,1,0,0,0,0,-0.00017,1,0,0,0,0,-0.559409091,27495187.5,1,0,0,0,0,1,0,0,0,1,0.00252,0,30
PF00012728,,0,1,0,0,1,0,21120000,1,0,0,0,0,-0.00017,1,0,0,0,0,-0.559409091,21116304,1,0,0,0,0,1,0,0,0,1,0.00252,0,30
PF00012729,,0,1,0,0,1,0,21043000,1,0,0,0,0,-0.00017,1,0,0,0,0,-0.559409091,21042386.25,1,0,0,0,0,1,0,0,0,1,0.0018,0,7
PF00012734,,1,0,1,0,0,0,79200000,0,0,1,0,0,-0.00017,0,0,0,0,1,0.633586364,79191948.82,1,1,0,0,0,0,0,0,0,1,0.00072,-2,63
PF00012735,,1,0,1,0,0,0,14300000,0,0,1,0,0,-0.00017,0,0,0,0,1,0.633586364,14299364.47,1,1,0,0,0,0,0,0,0,1,6.00E-04,-2,34
PF00012736,,0,1,0,1,0,0,2.20E+07,0,0,1,0,0,-0.00017,0,0,0,0,1,0.633586364,21999120.04,1,0,1,0,0,0,0,0,0,1,0.00054,-2,34
PF00012832,,0,1,0,0,1,0,107437000,1,0,0,0,0,-0.00042,1,0,0,0,0,-0.529971429,107417959.8,1,0,0,0,0,1,0,0,0,1,0.00264,0,29
PF00012833,,0,1,0,0,1,0,15895000,1,0,0,0,0,-0.00042,1,0,0,0,0,-0.529971429,15894536.4,1,0,0,0,0,1,0,0,0,1,0.0018,0,7
PF00012834,,0,1,0,0,1,0,9405000,1,0,0,0,0,-0.00042,1,0,0,0,0,-0.529971429,9404725.688,1,0,0,0,0,1,0,0,0,1,0.0018,0,7
PF00012835,,0,1,0,1,0,0,6.60E+07,0,1,0,0,0,-0.00042,0,0,1,0,0,0.902950952,65992912.54,1,0,0,1,0,0,0,0,0,1,0.00672,-4,11
PF00013410,,0,1,0,1,0,0,2.20E+07,0,1,0,0,0,-0.00119,0,0,1,0,0,1.037826667,21997764.06,1,0,0,1,0,0,0,0,0,1,0.00636,-1,8
PF00013420,,1,0,1,0,0,0,110110000,0,0,1,0,0,-0.00119,0,0,0,0,1,0.93437381,110095932.2,1,1,0,0,0,0,0,0,0,1,6.00E-04,0,92
PF00013441,,0,1,0,1,0,0,109021000,0,1,0,0,0,-0.00119,0,0,1,0,0,1.037826667,109009919.8,1,0,0,1,0,0,0,0,0,1,0.00636,-2,9
PF00013447,,0,1,0,0,1,0,133177000,1,0,0,0,0,-0.00119,1,0,0,0,0,-0.667095238,133172079.8,1,0,0,0,0,1,0,0,0,1,0.00228,0,7
PF00013452,,0,1,0,1,0,0,57200000,0,0,1,0,0,-0.00119,0,0,0,0,1,0.93437381,57198808.36,1,0,1,0,0,0,0,0,0,1,3.00E-04,-4,34
PF00013454,,0,1,0,1,0,0,3.30E+07,0,0,0,1,0,-0.00119,0,0,0,1,0,0.224236667,33019261.24,1,0,0,0,0,0,1,0,0,1,-0.0084,-4,34
PF00013455,,0,1,0,1,0,0,41800000,0,0,1,0,0,-0.00119,0,0,0,0,1,0.93437381,41795193.55,1,0,1,0,0,0,0,0,0,1,0.00054,-4,96
PF00013458,,0,1,0,0,1,0,7.70E+07,1,0,0,0,0,-0.00119,1,0,0,0,0,-0.667095238,76997968.06,1,0,0,0,0,1,0,0,0,1,0.00228,-3,5
PF00013459,,0,1,0,0,1,0,18876000,1,0,0,0,0,-0.00119,1,0,0,0,0,-0.667095238,18875302.64,1,0,0,0,0,1,0,0,0,1,0.00228,0,7
PF00014558,,0,1,0,0,1,0,38511000,1,0,0,0,0,-0.00371,1,0,0,0,0,-0.485485714,38507255.88,1,0,0,0,0,1,0,0,0,1,0.006,0,7
PF00014559,,0,1,0,0,1,0,5973000,1,0,0,0,0,-0.00371,1,0,0,0,0,-0.485485714,5972419.292,1,0,0,0,0,1,0,0,0,1,0.006,0,7
PF00014560,,0,1,0,0,1,0,26895000,1,0,0,0,0,-0.00371,1,0,0,0,0,-0.485485714,26892385.21,1,0,0,0,0,1,0,0,0,1,0.006,0,7
PF00015356,,1,0,1,0,0,0,5.50E+07,0,0,1,0,0,-0.00157,0,0,0,0,1,1.597373043,55016963.56,1,1,0,0,0,0,0,0,0,1,-0.00444,0,30
PF00015357,,1,0,1,0,0,0,59279000,0,0,1,0,0,-0.00157,0,0,0,0,1,1.597373043,59312165.39,1,1,0,0,0,0,0,0,0,1,-0.00396,0,61
PF00015358,,0,1,0,0,1,0,99143000,1,0,0,0,0,-0.00157,1,0,0,0,0,-0.445556522,99112403.37,1,0,0,0,0,1,0,0,0,1,0.01212,0,12
